Heroku,2014-01-06 13:37:34.071078
Adam - breakable toy check-in,2014-01-06 17:06:27.847224
BT Advice JASON,2014-01-06 20:28:14.636586
[Adam] Git Pull Requests,2014-01-06 19:05:25.284946
Need help with form,2014-01-10 20:51:47.22884
Apollo Twitter Page Has Duplicate Users,2014-01-06 19:06:38.695964
Server.rb,2014-02-27 22:13:41.406614
Picture is now polymorphic,2014-01-10 20:59:22.066455
Namespacing Routes,2014-01-06 20:44:38.067526
Old Roman Numerals Chris Pine problem and Chapter concepts questions,2014-01-06 20:32:33.282161
Using private methods for params,2014-01-10 20:49:02.842562
ActiveRecord Readings,2014-03-18 18:46:14.937047
ADAM- parent_id not working,2014-01-10 22:02:23.061854
Incorporating AJAX with up/downvotes,2014-01-10 21:20:26.475801
Setting Up Foundation with My Breakable Toy,2014-01-15 14:11:07.476221
Adam help,2014-01-15 14:49:38.661152
Testing,2014-01-15 18:44:23.496328
ADAM - breakable toy help,2014-01-15 16:58:22.876924
toy,2014-01-15 16:49:05.878765
Test Refactoring to accomodate OAuth,2014-01-15 16:29:08.26128
ADAM - breakable toy help,2014-01-17 15:48:55.447164
Tests to upload files don't seem to be cleaning up,2014-01-21 15:11:34.564673
Test Driving a Specific Feature,2014-04-04 15:56:51.420139
Deleting membership (from join table) and preventing duplicates,2014-01-10 20:52:01.576828
Breakable Toy: Student follows classroom (JASON),2014-01-06 20:24:54.283156
JASON : adding devise to BT with existing owner/user model,2014-01-06 16:51:08.791133
Korning,2014-03-18 20:32:43.979693
Breakable Toy - use capybara to test that either X is displayed or Y is displayed,2014-01-06 20:37:58.556202
javascript syntax,2014-02-28 16:38:02.169085
setting up email,2014-01-06 21:48:14.725348
hangman project (since no partner project anymore),2014-01-14 16:42:35.129992
Breakable Toy - creating models without associated database tables,2014-01-06 22:05:51.33053
Using the data from the database: korning,2014-03-18 21:37:51.818964
"Jason: BT form, association checkboxes with simple_form",2014-01-07 14:28:48.012116
BT advice for home page,2014-01-06 19:57:52.351127
sign_in_as(admin) in rspec test,2014-01-15 19:03:24.876792
collection check boxes,2014-01-15 18:28:23.48118
Nested Form Submission,2014-01-15 16:53:34.941253
"Need Faizaan, Tutorial broken",2014-02-28 19:03:24.613293
Adam - breakable toy check-in,2014-01-16 12:57:46.760205
Deleting previous local commits (rebasing?),2014-01-17 15:34:39.34739
need help with working with Poltergeist,2014-01-10 21:13:49.323874
Ordering with Join,2014-01-07 13:34:17.181186
"Sam, we need some help with our Workbar partner project",2014-01-14 19:16:42.689665
Adam -- help with models,2014-01-15 15:23:10.821606
custom validations breaking unit tests,2014-01-07 18:21:08.436853
Sending Email Assignment,2014-01-07 17:56:48.346837
User Registration Confirmation Mailer,2014-01-07 16:02:52.412482
"design method in model, nested resources",2014-01-07 18:56:50.750563
Updating Memberships for breakable toy,2014-01-15 18:56:27.906436
ancestry gem,2014-01-15 19:05:49.905078
accessing inputs in an ajax post request,2014-01-15 19:55:02.047156
Jason: Reply model advice,2014-01-17 16:38:17.83742
capybara css selectors,2014-01-17 15:24:20.618225
Ajax Help,2014-01-17 16:27:39.503069
Problem with my nested routes,2014-01-17 19:15:55.042534
Link Not working,2014-01-17 18:28:12.493959
Using Sidekiq to send Mail ,2014-01-17 18:40:45.395054
"Jason, my data is a mess and i need to save my db",2014-01-17 19:11:54.76204
scraping and nokogiri -- error when running custom rake task,2014-02-11 21:53:28.985566
comet testing ,2014-02-20 16:10:48.733572
Katas / Sputnick / Comet,2014-03-14 18:49:48.62436
Devise requiring new password when editing user attributes,2014-01-12 19:36:20.200613
Devise routes,2014-01-07 15:01:17.945043
Traversing through join table ActiveRecord,2014-01-08 13:30:22.114782
Authorizing user role to conditionally load pages,2014-01-15 22:27:42.099126
mailer,2014-01-08 13:56:44.604794
Uploading video to display on page,2014-01-17 20:09:54.081547
simple form association checkbox is not inputing value into database,2014-01-08 16:14:52.04444
Eric help me expose this API,2014-01-08 15:28:45.837521
Google Maps API (JavaScript),2014-01-08 01:04:24.897643
"Ruby version error with Heroku, server question",2014-01-08 14:08:51.518024
Creating a custom view,2014-01-08 15:36:10.820712
Jason. I'm getting infinity when i do activerecord groupby average. you know i hate infinity,2014-01-21 20:04:06.824943
Access mail senders information,2014-01-08 16:47:09.368376
Jason,2014-01-17 20:02:18.058621
using AWS to store photos,2014-01-08 18:47:20.339074
Problems after deploying,2014-01-24 14:23:46.336416
FactoryGirl associated results in validation failure,2014-01-08 19:15:27.955921
help with setting up checkpoints in BT,2014-01-08 19:14:43.191173
Test HR by Helen,2014-02-14 18:47:34.396234
Cash Reg methods,2014-02-20 19:01:17.843695
"Couldnt clone the git repository, ssh key problems",2014-02-21 00:23:26.650541
Ruby docs,2014-02-21 14:58:40.589577
Joining multiple tables,2014-03-10 18:46:31.879157
dibs first help request tomorrow @jason,2014-01-12 22:47:19.571952
Nested Forms,2014-01-08 16:55:13.055673
Problems with deploy signup and confirmation email send,2014-01-08 17:01:48.143608
Postgresql not able to connect,2014-01-08 16:55:51.42284
heroku,2014-01-08 19:21:16.966213
callback timing,2014-01-08 18:50:52.144756
bootstrap theme implementation,2014-01-08 19:08:59.910856
BUG - Apollo,2014-01-08 19:56:52.855618
partner project,2014-01-08 20:44:18.459927
Authority Gem understanding,2014-01-08 20:49:12.342252
Breakable toy - checkboxes,2014-01-08 20:06:35.392395
Partner Project- devise parameters,2014-01-08 22:02:44.944133
Explanation of code used to update a join table,2014-01-08 22:45:56.340275
Help Eric Help,2014-01-08 22:16:52.334106
validates uniqueness of breaks my other validations,2014-01-08 20:51:20.322548
vim,2014-01-08 20:34:05.151866
Breakable Toy- Nested Resources,2014-01-09 13:39:08.303784
customized method,2014-01-09 15:37:47.130649
ADAM - breakable toy help,2014-01-09 15:45:03.215069
javascript guessing game,2014-01-09 16:47:42.632959
heroku not recognizing secret keys,2014-01-09 16:54:35.850433
Broke something in my devise view/new,2014-01-09 18:40:36.93771
Nested Forms - saving child object,2014-01-09 01:02:47.751987
JASON: review breakable toy,2014-01-09 14:33:46.76316
Sidekiq for background process,2014-04-24 17:31:33.88344
Associating a newly created object with the current user,2014-01-08 20:47:08.847008
How to secure my Twilio account secret tokens?,2014-01-13 00:13:03.094635
Javascript guessing game rule confusion,2014-01-09 15:13:06.5687
[BT] Passing JS vars to a field in simple_form,2014-01-09 15:39:05.596055
Heroku behaving differently from localhost,2014-01-16 03:35:07.713927
Nested Resources,2014-01-09 16:51:24.189938
2 models belong to 1 has_many model,2014-01-18 17:25:11.126192
Breakable Toy - Authorizing role changes,2014-01-09 13:46:56.587441
"Adam, Can you help with the purchase model? :)",2014-01-09 18:26:42.354324
Nested Resources (x belongs to y but also belongs to z),2014-01-09 19:09:09.654006
Google maps,2014-01-22 16:18:02.84065
Custom rake task,2014-02-04 13:49:15.906276
Provided Dropbox materials (Well-Grounded Rubyist PDF),2014-02-18 15:11:29.018331
Invalid argument gives error,2014-02-21 14:06:55.585359
jQuery targets and showing a hidden div. ,2014-02-21 15:42:07.464998
Refactoring Hangman,2014-02-21 15:25:38.387312
My sublime text = dead,2014-02-21 19:19:46.397665
Cashier 3,2014-02-24 18:55:17.790419
TDD- why do tests pass when there's one and fail when there's two,2014-03-06 15:48:52.196758
jquery,2014-01-09 15:34:38.995584
JS guess the number,2014-01-13 13:05:15.374194
Breakable Toy - render vs. redirect issues,2014-01-09 16:45:08.981828
Seeder Module,2014-01-16 16:30:23.827147
jason i have a buffer error,2014-01-16 15:09:24.692723
Deleting nested comments,2014-01-08 20:54:04.366526
JASON: BT...how to create a checkout button/link,2014-01-16 15:36:01.375218
customized method,2014-01-09 15:42:14.823045
"JASON, edit and managing uploads",2014-01-16 20:12:31.333177
JASON - video regex,2014-01-17 15:07:32.863414
ADAM - breakable toy help,2014-01-09 18:34:38.471675
foreign keys,2014-01-09 16:56:13.342059
omniauth identity -- user vs. identity model,2014-01-17 17:02:32.885056
Adam - breakable toy question,2014-01-09 19:10:40.399166
Data that i need is in weird format,2014-01-09 18:28:03.049236
Date/Time formatting,2014-01-09 18:31:20.522415
breakable toy HTML and JS questions,2014-01-22 18:40:47.973327
Jason - Heroku timeout error; plan of attack for BT,2014-01-20 19:20:20.256039
"core functionality of app only working ""sometimes""",2014-01-23 19:47:02.260377
Using div_for in nested each loops + jQuery,2014-02-18 15:14:01.958602
Devise customized authentication token,2014-01-08 19:18:26.256583
Loading data from db via JSON,2014-01-10 02:21:45.060766
Asynchronous Meow,2014-01-13 21:34:18.260851
need help pulling results of user favorites,2014-01-13 21:41:37.877743
Selecting and rendering different versions with Papertrail,2014-01-10 13:54:53.308722
passing params with a button to get show page with random object,2014-01-09 19:43:51.697484
private method `new' called for ContactForm:Class,2014-01-09 20:30:49.754696
Using the Paperclip gem,2014-01-09 20:09:28.095093
"Using nested resources, missing required keys",2014-01-09 20:21:37.789928
ADAM - breakable toy help,2014-01-16 18:30:12.001678
nested resources,2014-01-09 20:31:16.64298
Devise Custom field not being saved to database,2014-01-16 19:11:36.871271
Calling unique category_id and putting category names into index page,2014-01-09 18:49:39.547517
Jason offers help,2014-01-16 16:09:16.395803
Saying Hi to Sam,2014-01-10 02:57:56.173023
uninitialized constant Event (NameError),2014-01-09 20:55:45.758183
Event model name conflicting with another Event class in a module - Dan or Johnny,2014-01-10 14:10:27.956415
JASON: Lets make those dogs run around!,2014-01-22 17:26:56.066435
Multiplication Table,2014-02-21 21:38:09.905218
Understanding Comet,2014-02-21 21:36:46.515932
take in correct input from csv,2014-02-25 16:43:35.419881
Sinatra,2014-02-27 16:06:11.901944
Jason - Breakable Toy Check-In,2014-01-10 15:11:25.665865
infinite scroll mystery-land part 4?,2014-03-12 13:41:24.474945
regular expressions,2014-01-10 18:44:02.773607
Using Ransack to search multiple tables,2014-01-10 16:51:49.998519
Breakable Toy issue with updating form,2014-01-10 15:44:34.834743
Amoeba Gem,2014-01-10 15:58:22.133403
simple form,2014-01-10 19:08:45.140889
ajax reloading an entire object,2014-01-10 16:58:22.530009
footer fixed position,2014-01-10 18:52:54.885489
help with associations,2014-01-10 18:53:57.809455
Nested routes and editing,2014-01-10 19:29:24.308225
Heroku behaving differently from localhost,2014-01-14 03:43:48.329681
Update user information in Devise,2014-01-16 19:48:48.456084
Eric: sending emails and sidekiq,2014-01-16 20:25:36.556454
Ghosts in the FactoryGirl,2014-01-20 14:26:27.768492
BT ransack and positioning help - JASON,2014-01-22 20:16:01.839869
ActionMailer emails,2014-01-22 19:21:14.63082
Jason Breakable Toy  Video Questions,2014-01-22 20:16:44.986181
Ruby Monk - Ruby Primer Problems - Enough Contrast,2014-02-18 19:12:18.758662
Cash Reg 2 ,2014-02-21 14:46:56.376108
"I am able to add a new question to the form, but cannot delete it",2014-01-10 18:26:25.187606
Routing issue with nested resources,2014-01-09 21:30:51.799766
cannot redirect user as no id in params,2014-01-10 19:42:15.851848
BT advice,2014-01-10 16:42:32.19731
Join table not populating,2014-01-14 13:48:20.108462
omniauth sign out,2014-01-10 18:42:14.809075
FactoryGirl NoMethodError with associations,2014-01-14 16:58:29.470724
ADAM -- breakable toy review,2014-01-14 15:42:13.626959
Error on Foundation Install,2014-01-16 18:44:57.616345
PW reset email directs me to wrong heroku environment,2014-01-16 20:35:52.676766
nested resources,2014-01-17 02:54:41.141165
Next step programming advice from Adam,2014-01-20 14:46:32.26996
toy,2014-01-21 19:48:27.397233
BT refactor review - eric,2014-01-22 15:19:25.097261
Jason. i need help with my auction search ,2014-01-22 20:56:46.48831
Google Maps API - AJAX Post within an event listener.,2014-02-03 15:24:53.662587
CSS hyperlink in Menu Problem,2014-02-18 20:22:43.925932
Assistance with tracing the sample code,2014-02-21 20:35:24.299928
Deleting attachments with Paperclip gem,2014-01-10 18:52:50.040944
need help on a new feature for breakable toy,2014-01-10 16:21:24.433604
CarrierWave Implementation,2014-04-08 17:21:39.014007
hosting and domain name stuff ,2014-03-05 20:30:46.341864
Adam Git issues,2014-01-10 16:16:16.668496
acceptance testing for uniqueness,2014-01-10 17:08:12.469193
I haven't been gitting,2014-01-10 19:42:37.9543
staging Heroku app crashed,2014-01-10 19:41:41.50199
OOP challenge,2014-03-05 21:25:25.49806
Nested form: Jason,2014-01-10 14:47:31.031776
has_many error message,2014-01-10 17:58:18.178828
Amazon S3,2014-01-10 18:03:13.485961
Contact form doesn't work in production,2014-01-10 18:08:54.970822
JASON: review breakable toy,2014-01-14 14:58:58.057909
Polymorphic association Tag field in Post displaying ActiveRecord ,2014-01-14 19:25:16.731977
Best way to order based on Rank,2014-01-16 20:56:05.999684
short follow-up on previous one,2014-01-17 19:37:18.744829
Scheduled emails with sidetiq and sidekiq,2014-01-17 20:23:41.507992
deploying app with sidekiq,2014-01-23 19:47:28.755618
Sizing images,2014-01-23 22:28:31.459647
Help using Foundation Tabs to render info,2014-01-23 19:26:24.796285
Code review,2014-02-10 19:12:43.697975
input format,2014-02-19 20:42:41.737045
Cash Reg 2,2014-02-19 20:57:48.189179
Using content_tag_for,2014-02-19 21:35:08.984998
I ran brew update and i got this error,2014-02-18 19:08:27.12644
Include .ENV file in Github?,2014-03-06 15:51:16.731142
ls Object# -m command in pry,2014-02-28 14:01:25.695688
understanding the assignment,2014-03-12 15:03:19.243109
broken links for sinatra project,2014-02-28 14:10:19.982491
capybara weirdness,2014-04-09 20:04:56.133725
CSV.foreach not functioning,2014-03-12 15:32:47.85321
Kickball Project,2014-02-28 16:50:16.232718
Random Number Game,2014-02-28 19:04:31.495782
JS Guessing Game,2014-02-28 18:56:49.013262
string to integer in JS GTN game,2014-02-28 19:15:17.71789
Apollo done did messed up,2014-02-28 19:50:33.204193
Pushing JS Code Test to Github,2014-02-28 20:09:27.413748
JavaScript + jQuery variable confusion,2014-02-28 19:46:17.302198
GitHub,2014-02-28 19:29:26.945987
Error in Apollo Example on Javascript,2014-02-28 16:02:04.938042
issues with gem updates post-Comet install,2014-02-20 14:10:06.24359
Getting an id from huge list of id's generated by content_tag_for with jQuery,2014-02-20 14:42:53.52721
hangman,2014-02-20 16:07:40.208699
Previously working JS not working for inexplicable reason,2014-02-28 16:25:23.233579
Building a binary tree class - broke after depth 1,2014-02-28 13:42:42.868307
Setting Default Text Editor in Pry or Shell,2014-02-20 16:46:39.468452
Error installing pry-debugger: failed to build gem native extension,2014-02-20 17:50:17.52605
Comet ubmit error,2014-02-28 13:46:34.735715
I think I broke my Octopress Blog Locally,2014-02-21 12:04:26.65557
Pushing my guess-the-number to remote repository,2014-02-28 16:48:48.680358
Github access problem,2014-02-28 18:58:00.359919
Infinite loop ,2014-02-28 17:28:47.860948
Params,2014-02-28 22:49:24.201507
Adding controller action,2014-04-16 18:14:38.810117
Gems ,2014-02-21 17:55:35.03657
Github/Sublime Settings Configuration and Code Kata troubleshoot,2014-03-06 16:06:43.407607
