id,title,year,synopsis,rating,genre,studio
1072,Hop,2011,"For the past 4,000 years, the Easter Bunny has brought joy and candy to kids all across the globe; however, the time has come for a new Easter Bunny to take over the tradition. But while EB (Russell Brand) is the next in line to receive the official title, he couldn't care less about becoming the official bearer of chocolate eggs and jellybeans. Escaping to Hollywood in a bid to find fame and fortune, EB hops in front of an oncoming car driven by Fred (James Marsden), who agrees to give him a place to recover until he's healthy enough to hop along home. Now, the harder Fred struggles to stop his furry new companion from sending his life into a tailspin, the more satisfaction he begins to get out of his newfound responsibility. With a little luck and a whole lot of patience, Fred just might become the man who saved Easter for everyone. ~ Jason Buchanan, Rovi",25,Comedy,Universal Pictures
1073,RV,2006,,23,Action & Adventure,Columbia Pictures
1074,The Longest Yard,1974,,81,Drama,Paramount Home Video
1075,Gridiron Gang,2006,,42,Drama,Sony Pictures
1076,The Waterboy,1998,,32,Comedy,Touchstone Pictures
1077,Airplane!,1980,,98,Comedy,Paramount Pictures
1078,The A-Team,2010,"Director Joe Carnahan resurrects the popular 1980s-era action series with this explosive reboot following the adventures of four Iraq War veterans who begin a second career as mercenaries for hire. Col. John ""Hannibal"" Smith (Liam Neeson), Templeton ""Face"" Peck (Bradley Cooper), B.A. Baracus (Quinton ""Rampage"" Jackson), and H.M. ""Howlin' Mad"" Murdock (Sharlto Copley) are a group of former Special Forces operatives who have been fighting the good fight for eight years when they're sentenced to military prison for a crime they didn't commit. Breaking out with relative ease, they embark on a treacherous quest to clear their names while being hunted across the globe by Charissa Sosa (Jessica Biel), a high-ranking military officer and one of Face's many former lovers. Meanwhile, mysterious CIA operative Lynch (Patrick Wilson) offers tips that help point the federal fugitives in the right direction, which seems to lead straight to former military contractor Pike (Brian Bloom), who may have been responsible for setting them up in the first place. Just when it seems that the A-Team has all the evidence needed to prove their innocence, however, they discover that their latest mission is just getting started. ~ Jason Buchanan, Rovi",47,Action & Adventure,20th Century Fox
1079,The Naked Gun 33 1/3: The Final Insult,1994,,53,Comedy,Paramount Home Video
1080,Three Amigos!,1986,,56,Western,HBO Video
1081,Pirates of the Caribbean: The Curse of the Black Pearl,2003,,79,Action & Adventure,Buena Vista Pictures
1082,Rock School,2004,,82,Musical & Performing Arts,Newmarket Films
1083,Little Nicky,2000,,22,Comedy,New Line Cinema
1084,The Love Guru,2008,,14,Comedy,Paramount Pictures
1085,"Me, Myself & Irene",2000,,48,Comedy,20th Century Fox
1086,Happy Gilmore,1996,,60,Comedy,MCA Universal Home Video
1092,Zookeeper,2011,"In Zookeeper, the animals at the Franklin Park Zoo love their kindhearted caretaker, Griffin Keyes (Kevin James). Finding himself more comfortable with a lion than a lady, Griffin decides the only way to get a girl in his life is to leave the zoo and find a more glamorous job. The animals, in a panic, decide to break their time-honored code of silence and reveal their biggest secret: they can talk! To keep Griffin from leaving, they decide to teach him the rules of courtship - animal style. -- (C) Sony Pictures Publicity",14,Comedy,Columbia Pictures
1093,Police Academy 2 - Their First Assignment,1985,,23,Comedy,Warner Home Video
1094,Police Academy 3 - Back in Training,1986,,40,Comedy,Warner Home Video
1095,Police Academy 4 - Citizens on Patrol,1987,,0,Comedy,Warner Home Video
1096,Police Academy 5 - Assignment Miami Beach,1988,,0,Comedy,Warner Home Video
1097,Very Bad Things,1998,,44,Comedy,PolyGram
1098,Bachelor Party,1984,,50,Comedy,Twentieth Century Fox Home Entertainment
1099,Anger Management,2003,,43,Comedy,Sony Pictures Entertainment
1100,Tommy Boy,1995,,44,Comedy,Paramount Home Video
1102,Austin Powers: The Spy Who Shagged Me,1999,,51,Comedy,New Line Cinema
1103,So I Married an Axe Murderer,1993,,52,Comedy,TriStar Pictures
1104,Austin Powers in Goldmember,2002,,54,Comedy,New Line Cinema
1105,Bill & Ted's Bogus Journey,1991,,57,Action & Adventure,Orion Pictures Corp.
1106,Back to the Future Part II,1989,,64,Science Fiction & Fantasy,MCA Universal Home Video
1107,Dumb and Dumber,1997,,64,Action & Adventure,Turner Home Entertainment
1108,Step Brothers,2008,,55,Comedy,Columbia Pictures
1109,Superstar,1999,,32,Comedy,Paramount Pictures
1110,Aquamarine,2006,,51,Drama,20th Century Fox
1111,Bewitched,2005,,25,Science Fiction & Fantasy,Columbia Pictures
1112,Some Kind of Wonderful,1987,,80,Drama,Paramount Home Video
1113,Dawn of the Dead,1978,,95,Action & Adventure,United Film Distribution Compa
1114,28 Days Later,2003,,87,Science Fiction & Fantasy,Fox Searchlight Pictures
1115,Land of the Dead,2005,,74,Drama,Universal Pictures
1116,28 Weeks Later...,2007,,71,Horror,Fox Atomic
1117,Night of the Living Dead,1990,,68,Mystery & Suspense,21st Century Film Corporation
1118,Dick Tracy,1990,,64,Drama,Buena Vista Pictures
1119,X-Men: First Class,2011,"X-Men: First Class unveils the epic beginning of the X-Men saga - and a secret history of the Cold War and our world at the brink of nuclear Armageddon. As the first class discovers, harnesses, and comes to terms with their formidable powers, alliances are formed that will shape the eternal war between the heroes and villains of the X-Men universe. -- (C) Fox",87,Drama,20th Century Fox
1120,X-Men,2000,,82,Action & Adventure,20th Century Fox
1121,High Fidelity,2000,,92,Drama,Buena Vista
1122,Griff the Invisible,2011,"The world can make us invisible. Courage can make us incredible. Love can make us invincible. Ryan Kwanten of TV's True Blood stars in this charming, quirky and totally unpredictable romantic comedy about the superhero in all of us. Griff (Kwanten), a shy and awkward office worker by day, finds escape from his ordinary life by assuming the identity of a fantastic superhero each night. Griff's secret is jeopardized when he meets Melody (Maeve Dermody), a cute but unconventional daydreamer. She quickly becomes fascinated by his idiosyncrasies, which are equal only to her own. In the face of mounting pressure to live in the ""real world,"" it's up to Melody to rescue Griff the Invisible for the sake of herself, Griff and their newfound love for each other. -- (C) Indomina",62,Drama,Indomina Releasing
1135,Brooklyn's Finest,2009,,42,Drama,Overture Films
1136,The Spy Next Door,2010,"Reminiscent of Kindergarten Cop, with a dash of Spy Kids, The Spy Next Door blends together an entertaining mixture of family fun and martial-arts comedy styling to form a familiar story that once again reminds us that even hardened action heroes have a soft side. Jackie Chan stars as Bob Ho, an international spy on loan to the CIA who gives up his job in hopes of leading a so-called normal life with his next-door-neighbor girlfriend and her rambunctious brood. There's nothing in Spy that the audience hasn't seen before from similarly themed incarnations (think The Pacifier), but, fans will appreciate director Brian Levant's homage to Jackie Chan's past Hong Kong movie blockbusters -- most notably, Police Story and The Legend of Drunken Master -- during the opening credit sequence, which is fitting considering many of the action sequences are derivative of those films.The main story centers on Bob's relationship with artsy single mom Gillian (Amber Valletta) and her three kids: precocious teenage stepdaughter Farren (Madeline Carroll), nerdy middle child Ian (Will Shadley), and adorably energetic Nora (Alina Foley). After an emergency sends Gillian away to Denver, Bob steps up and offers to watch the kids while she's gone. Ill-equipped to handle a situation that's clearly over his head, Bob utilizes his spy skills and gadgets -- video watch, GPS tracking, x-ray glasses -- to gain control over the situation in hopes of winning over the kid's affection, but when an old enemy escapes from prison and threatens his potential family, Bob must return to his 007 world of international espionage to protect them.Admittedly, there's a certain level of cheese in this film, especially when it comes to the Boris-and-Natasha-style villains, Poldark (Magnus Scheving) and Creel (Katherine Boecher), whose silly Russian stereotyped performances and running joke about American fashion unabashedly border on cringe-worthy territory. Not to mention, the thinly plotted storyline involving brainiac Ian, who accidentally downloads a top-secret formula for oil-eating ooze created by the bad guys, which propels the main action of the film. Adding to the pile are the supporting cast members: George Lopez as the traitorous CIA agent, Glaze, and Billy Ray Cyrus as CIA agent and Bob's BFF Colton James, who lends folksy witticisms like ""As gone as rum cake at an AA meeting.""Even so, Chan's charm wins out in the end, and The Spy Next Door's most effective sequences involve Bob's attempts to bond with the kids -- from taking little Nora shopping for a Halloween costume to helping Ian with school bullies and girls. These comedic moments more or less overshadow an otherwise simplistic narrative, and the audience can't help but smile to themselves every time Chan appears onscreen. Die-hard fans might miss the era of classic kick-ass Hong Kong action films, but Spy manages to fill that void as an entertaining alternative that kids and parents alike will enjoy. ~ Alaina O'Connor, Rovi",12,Action & Adventure,Lionsgate
1138,Bulletproof Monk,2003,,23,Action & Adventure,MGM/UA
1139,The Forbidden Kingdom,2008,,64,Action & Adventure,Lionsgate
1141,Stomp the Yard,2007,,26,Drama,Screen Gems
1142,Set It Off,1996,,63,Drama,New Line Home Entertainment
1143,Running Scared,2005,,40,Drama,New Line Cinema
1144,Never Die Alone,2004,,25,Drama,Fox Searchlight Pictures
1145,Black Snake Moan,2007,,66,Drama,Paramount Vantage
1146,Freedom Writers,2007,,69,Drama,Paramount Pictures
1147,Alpha Dog,2006,,55,Mystery & Suspense,Universal Studios
1148,Boyz n the Hood,1991,,96,Drama,Columbia Pictures
